607000	33.6430895	-117.8363872	0	17/03/2014 19:03:18
608000	33.6430895	-117.8363872	0	17/03/2014 19:03:19
609000	33.6430895	-117.8363872	0	17/03/2014 19:03:20
610000	33.6430895	-117.8363872	0	17/03/2014 19:03:21
611000	33.6430895	-117.8363872	0	17/03/2014 19:03:22
612000	33.6430895	-117.8363872	0	17/03/2014 19:03:23
613000	33.6430895	-117.8363872	0	17/03/2014 19:03:24
614000	33.6430895	-117.8363872	0	17/03/2014 19:03:25
615000	33.6430895	-117.8363872	0	17/03/2014 19:03:26
616000	33.6430895	-117.8363872	0	17/03/2014 19:03:27
618000	33.6430895	-117.8363872	0	17/03/2014 19:03:29
619000	33.6430895	-117.8363872	0	17/03/2014 19:03:30
620000	33.6430895	-117.8363872	0	17/03/2014 19:03:31
621000	33.6430895	-117.8363872	0	17/03/2014 19:03:32
622000	33.6430895	-117.8363872	0	17/03/2014 19:03:33
623000	33.6430895	-117.8363872	0	17/03/2014 19:03:34
624000	33.6430895	-117.8363872	0	17/03/2014 19:03:35
625000	33.6430895	-117.8363872	0	17/03/2014 19:03:36
626000	33.6430895	-117.8363872	0	17/03/2014 19:03:37
627000	33.6430895	-117.8363872	0	17/03/2014 19:03:38
628000	33.6430895	-117.8363872	0	17/03/2014 19:03:39
629000	33.6459495	-117.8346263	5.56695	17/03/2014 19:03:40
630000	33.6459307	-117.834565	5.56695	17/03/2014 19:03:41
631000	33.6459164	-117.8345072	4.7538	17/03/2014 19:03:42
632000	33.6459045	-117.834451	4.8788996	17/03/2014 19:03:43
633000	33.6459044	-117.8343851	5.1291003	17/03/2014 19:03:44
634000	33.6459063	-117.8343195	6.0673504	17/03/2014 19:03:45
635000	33.6459224	-117.8342569	6.7553997	17/03/2014 19:03:46
637000	33.6460015	-117.8341546	5.8796997	17/03/2014 19:03:48
637000	33.6460015	-117.8341546	5.8796997	17/03/2014 19:03:48
638000	33.6460295	-117.834114	4.19085	17/03/2014 19:03:49
639000	33.646049	-117.8340715	4.69125	17/03/2014 19:03:50
640000	33.6460608	-117.8340145	5.2542	17/03/2014 19:03:51
